Id,country,points,price,province,region,variety
1393,Italy,90,18,Tuscany,Chianti Classico,Red Blend
1394,Italy,90,22,Tuscany,Chianti Classico,Sangiovese
1395,Italy,90,28,Tuscany,Chianti Classico,Red Blend
1396,Italy,92,113,Piedmont,Barbaresco,Nebbiolo
1397,Italy,92,92,Piedmont,Barolo,Nebbiolo
1398,Italy,92,75,Piedmont,Barolo,Nebbiolo
1399,Italy,92,19,Piedmont,Barbaresco,Nebbiolo
1400,Italy,92,40,Italy Other,Vino da Tavola,White Blend
1401,Italy,92,500,Piedmont,Langhe,Red Blend
1402,Italy,89,90,Tuscany,Toscana,Red Blend
1403,Italy,89,27,Lombardy,Valtellina Superiore,Red Blend
1404,Italy,89,22,Tuscany,Toscana,Red Blend
1405,Italy,89,65,Tuscany,Toscana,Cabernet Sauvignon
1406,Italy,89,52,Tuscany,Toscana,Red Blend
1407,Italy,89,240,Tuscany,Toscana,Red Blend
1408,Italy,89,35,Tuscany,Toscana,Red Blend
1409,Italy,90,,Piedmont,Roero,Nebbiolo
1410,Italy,90,38,Piedmont,Barbera d'Alba,Barbera
1411,Italy,90,70,Piedmont,Barolo,Nebbiolo
1412,Italy,90,42,Piedmont,Barolo,Nebbiolo
1413,Italy,90,110,Piedmont,Barolo,Nebbiolo
1414,Italy,90,103,Piedmont,Barbaresco,Nebbiolo
1415,Italy,90,100,Piedmont,Barbaresco,Nebbiolo
1416,Italy,90,40,Piedmont,Barolo,Nebbiolo
1417,Italy,90,68,Piedmont,Barolo,Nebbiolo
1418,Italy,90,52,Piedmont,Barolo,Nebbiolo
1419,Italy,85,,Veneto,Soave,Garganega
1420,Italy,85,,Veneto,Soave,Garganega
1421,Italy,91,,Northeastern Italy,Venezia Giulia,White Blend
1422,Italy,91,26,Lombardy,Lugana,Turbiana
1423,Italy,91,30,Tuscany,Toscana,Red Blend
1424,Italy,88,60,Piedmont,Barolo,Nebbiolo
1425,Italy,88,56,Piedmont,Barolo,Nebbiolo
1426,Italy,88,28,Piedmont,Barolo,Nebbiolo
1427,Italy,88,,Piedmont,Barolo,Nebbiolo
1428,Italy,88,,Piedmont,Barolo,Nebbiolo
1429,Italy,87,24,Tuscany,Bolgheri,White Blend
1430,Italy,87,23,Tuscany,Maremma Toscana,Sangiovese
1431,Italy,90,,Sicily and Sardinia,Terre Siciliane,Grillo
1432,Italy,90,,Tuscany,Brunello di Montalcino,Sangiovese
1433,Italy,90,70,Tuscany,Brunello di Montalcino,Sangiovese
1434,Italy,90,85,Tuscany,Brunello di Montalcino,Sangiovese
1435,Italy,90,80,Tuscany,Brunello di Montalcino,Sangiovese
1436,Italy,90,22,Tuscany,Chianti Classico,Sangiovese
1437,Italy,90,20,Tuscany,Chianti Classico,Red Blend
1438,Italy,90,30,Tuscany,Vino Nobile di Montepulciano,Red Blend
1439,Italy,90,18,Tuscany,Chianti Classico,Red Blend
1440,Italy,90,22,Tuscany,Chianti Classico,Sangiovese
1441,Italy,90,,Piedmont,Barolo,Nebbiolo
1442,Italy,90,44,Piedmont,Barbaresco,Nebbiolo
1443,Italy,90,,Piedmont,Barolo,Nebbiolo
1444,Italy,90,102,Piedmont,Barolo,Nebbiolo
1445,Italy,90,80,Piedmont,Barbaresco,Nebbiolo
1446,Italy,90,35,Piedmont,Barolo,Nebbiolo
1447,Italy,90,55,Piedmont,Barolo,Nebbiolo
1448,Italy,90,50,Piedmont,Barolo,Nebbiolo
1449,Italy,90,70,Piedmont,Barolo,Nebbiolo
1450,Italy,90,60,Piedmont,Barolo,Nebbiolo
1451,Italy,92,34,Piedmont,Barbaresco,Nebbiolo
1452,Italy,92,55,Piedmont,Barbaresco,Nebbiolo
1453,Italy,92,65,Piedmont,Barbaresco,Nebbiolo
1454,Italy,85,10,Veneto,Veronese,White Blend
1455,Italy,87,55,Tuscany,Brunello di Montalcino,Sangiovese
1456,Italy,87,42,Tuscany,Bolgheri,Red Blend
1457,Italy,87,75,Tuscany,Bolgheri Superiore,Red Blend
1458,Italy,87,40,Tuscany,Bolgheri Superiore,Red Blend
1459,Italy,89,32,Tuscany,Toscana,Red Blend
1460,Italy,88,17,Tuscany,Toscana,Red Blend
1461,Italy,88,35,Lombardy,Terrazze Retiche di Sondrio,Red Blend
1462,Italy,91,25,Lombardy,Lugana,Turbiana
1463,Italy,91,24,Lombardy,Lugana,Turbiana
1464,Italy,88,50,Piedmont,Barolo,Nebbiolo
1465,Italy,88,80,Piedmont,Barolo,Nebbiolo
1466,Italy,88,55,Piedmont,Barbaresco,Nebbiolo
1467,Italy,88,35,Piedmont,Barolo,Nebbiolo
1468,Italy,90,24,Sicily and Sardinia,Etna,Carricante
1469,Italy,90,21,Southern Italy,Fiano di Avellino,Fiano
1470,Italy,90,39,Sicily and Sardinia,Etna,Red Blend
1471,Italy,90,60,Tuscany,Brunello di Montalcino,Sangiovese
1472,Italy,90,85,Tuscany,Brunello di Montalcino,Sangiovese
1473,Italy,90,28,Tuscany,Chianti Classico,Red Blend
1474,Italy,90,,Piedmont,Barolo,Nebbiolo
1475,Italy,90,44,Piedmont,Barbaresco,Nebbiolo
1476,Italy,90,46,Piedmont,Barolo,Nebbiolo
1477,Italy,90,,Piedmont,Barolo,Nebbiolo
1478,Italy,90,25,Piedmont,Barbera d'Alba,Barbera
1479,Italy,90,35,Piedmont,Roero,Nebbiolo
1480,Italy,90,,Piedmont,Barolo,Nebbiolo
1481,Italy,85,10,Veneto,Veronese,White Blend
1482,Italy,85,149,Tuscany,Brunello di Montalcino,Sangiovese
1483,Italy,87,20,Tuscany,Bolgheri,White Blend
1484,Italy,87,140,Tuscany,Brunello di Montalcino,Sangiovese
1485,Italy,87,60,Tuscany,Brunello di Montalcino,Sangiovese
1486,Italy,87,25,Tuscany,Bolgheri,Red Blend
1487,Italy,87,50,Tuscany,Brunello di Montalcino,Sangiovese
1488,Italy,87,138,Tuscany,Brunello di Montalcino,Sangiovese
1489,Italy,87,55,Tuscany,Brunello di Montalcino,Sangiovese
1490,Italy,90,25,Tuscany,Chianti Classico,Red Blend
1491,Italy,90,16,Tuscany,Chianti Classico,Red Blend
1492,Italy,90,,Lombardy,Lugana,Turbiana
1493,Italy,90,19,Lombardy,Lugana,Turbiana
1494,Italy,88,65,Tuscany,Toscana,Merlot
1495,Italy,88,19,Tuscany,Toscana,Red Blend
1496,Italy,88,28,Tuscany,Toscana,Red Blend
1497,Italy,88,120,Tuscany,Toscana,Merlot
1498,Italy,88,110,Tuscany,Toscana,Merlot
1499,Italy,88,26,Tuscany,Toscana,Red Blend
1500,Italy,88,,Piedmont,Barolo,Nebbiolo
1501,Italy,90,80,Tuscany,Brunello di Montalcino,Sangiovese
1502,Italy,90,50,Tuscany,Maremma Toscana,Red Blend
1503,Italy,90,120,Tuscany,Brunello di Montalcino,Sangiovese
1504,Italy,90,59,Tuscany,Brunello di Montalcino,Sangiovese
1505,Italy,90,66,Tuscany,Brunello di Montalcino,Sangiovese
1506,Italy,90,,Tuscany,Brunello di Montalcino,Sangiovese
1507,Italy,90,55,Tuscany,Brunello di Montalcino,Sangiovese
1508,Italy,92,70,Northeastern Italy,Collio,Sauvignon
1509,Italy,90,60,Piedmont,Barolo,Nebbiolo
1510,Italy,90,90,Piedmont,Barolo,Nebbiolo
1511,Italy,90,24,Piedmont,Coste della Sesia,Red Blend
1512,Italy,90,27,Piedmont,Barbera d'Alba,Barbera
1513,Italy,90,42,Piedmont,Barolo,Nebbiolo
1514,Italy,91,65,Piedmont,Barbaresco,Nebbiolo
1515,Italy,87,30,Tuscany,Bolgheri,Red Blend
1516,Italy,90,25,Northeastern Italy,Alto Adige,Sauvignon
1517,Italy,90,18,Northeastern Italy,Alto Adige,Gewaarztraminer
1518,Italy,90,19,Northeastern Italy,Alto Adige,Sauvignon
1519,Italy,90,25,Northeastern Italy,Alto Adige,Pinot Grigio
1520,Italy,90,20,Lombardy,Lugana,Turbiana
1521,Italy,90,20,Northeastern Italy,Alto Adige,Pinot Grigio
1522,Italy,90,42,Northeastern Italy,Friuli Isonzo,Chardonnay
1523,Italy,88,20,Tuscany,Toscana,Red Blend
1524,Italy,88,35,Tuscany,Toscana,Red Blend
1525,Italy,88,22,Tuscany,Toscana,Tempranillo
1526,Italy,88,20,Tuscany,Toscana,Red Blend
1527,Italy,88,90,Piedmont,Barolo,Nebbiolo
1528,Italy,88,58,Piedmont,Barolo,Nebbiolo
1529,Italy,88,99,Piedmont,Barolo,Nebbiolo
1530,Italy,88,75,Piedmont,Barolo,Nebbiolo
1531,Italy,90,20,Sicily and Sardinia,Sicilia,Grillo
1532,Italy,90,20,Sicily and Sardinia,Etna,White Blend
1533,Italy,90,,Sicily and Sardinia,Terre Siciliane,Grillo
1534,Italy,90,19,Sicily and Sardinia,Etna,Rosa
1535,Italy,90,,Sicily and Sardinia,Vittoria,Frappato
1536,Italy,90,,Sicily and Sardinia,Etna,Red Blend
1537,Italy,90,30,Sicily and Sardinia,Etna,Nerello Mascalese
1538,Italy,90,28,Tuscany,Chianti Classico,Sangiovese
1539,Italy,90,25,Tuscany,Chianti Classico,Sangiovese
1540,Italy,90,35,Tuscany,Chianti Classico,Red Blend
1541,Italy,89,37,Tuscany,Vino Nobile di Montepulciano,Red Blend
1542,Italy,89,18,Tuscany,Chianti Classico,Red Blend
1543,Italy,89,65,Tuscany,Maremma Toscana,Syrah
1544,Italy,89,48,Tuscany,Brunello di Montalcino,Sangiovese
1545,Italy,90,,Piedmont,Barolo,Nebbiolo
1546,Italy,90,,Piedmont,Barolo,Nebbiolo
1547,Italy,90,,Piedmont,Barolo,Nebbiolo
1548,Italy,90,,Piedmont,Barolo,Nebbiolo
1549,Italy,90,55,Piedmont,Barolo,Nebbiolo
1550,Italy,90,29,Piedmont,Barolo,Nebbiolo
1551,Italy,90,103,Piedmont,Barolo,Nebbiolo
1552,Italy,99,200,Tuscany,Brunello di Montalcino,Sangiovese
1553,Italy,98,95,Tuscany,Brunello di Montalcino,Sangiovese
1554,Italy,97,125,Tuscany,Brunello di Montalcino,Sangiovese
1555,Italy,87,30,Tuscany,Bolgheri,Red Blend
1556,Italy,86,50,Tuscany,Brunello di Montalcino,Sangiovese
1557,Italy,86,85,Tuscany,Brunello di Montalcino,Sangiovese
1558,Italy,86,,Tuscany,Brunello di Montalcino,Sangiovese
1559,Italy,88,25,Italy Other,Vino da Tavola,White Blend
1560,Italy,88,25,Tuscany,Toscana,Syrah
1561,Italy,88,15,Tuscany,Toscana,Red Blend
1562,Italy,88,175,Tuscany,Toscana,Red Blend
1563,Italy,88,17,Tuscany,Toscana,Red Blend
1564,Italy,88,30,Tuscany,Toscana,Sangiovese
1565,Italy,88,16,Tuscany,Toscana,Red Blend
1566,Italy,90,27,Northeastern Italy,Alto Adige,Sauvignon
1567,Italy,90,16,Northeastern Italy,Alto Adige,Pinot Bianco
1568,Italy,90,17,Lombardy,Lugana,Turbiana
1569,Italy,90,30,Tuscany,Bolgheri,Red Blend
1570,Italy,87,,Piedmont,Barolo,Nebbiolo
1571,Italy,87,69,Piedmont,Barolo,Nebbiolo
1572,Italy,91,,Piedmont,Barbaresco,Nebbiolo
1573,Italy,91,65,Piedmont,Barolo,Nebbiolo
1574,Italy,91,105,Piedmont,Barolo,Nebbiolo
1575,Italy,91,,Piedmont,Barbaresco,Nebbiolo
1576,Italy,91,90,Piedmont,Barolo,Nebbiolo
1577,Italy,90,,Piedmont,Barolo,Nebbiolo
1578,Italy,90,55,Piedmont,Barolo,Nebbiolo
1579,Italy,90,29,Piedmont,Barolo,Nebbiolo
1580,Italy,90,103,Piedmont,Barolo,Nebbiolo
1581,Italy,90,53,Piedmont,Barolo,Nebbiolo
1582,Italy,90,70,Piedmont,Barolo,Nebbiolo
1583,Italy,90,110,Piedmont,Barolo,Nebbiolo
1584,Italy,90,45,Piedmont,Barolo,Nebbiolo
1585,Italy,90,80,Piedmont,Barolo,Nebbiolo
1586,Italy,90,57,Piedmont,Barolo,Nebbiolo
1587,Italy,90,25,Southern Italy,Sannio,Fiano
1588,Italy,90,21,Southern Italy,Greco di Tufo,Greco
1589,Italy,90,20,Sicily and Sardinia,Etna,White Blend
1590,Italy,90,17,Sicily and Sardinia,Etna,Nerello Mascalese
1591,Italy,89,60,Tuscany,Brunello di Montalcino,Sangiovese
1592,Italy,89,65,Tuscany,Brunello di Montalcino,Sangiovese
1593,Italy,89,60,Tuscany,Brunello di Montalcino,Sangiovese
1594,Italy,89,120,Tuscany,Brunello di Montalcino,Sangiovese
1595,Italy,89,,Tuscany,Chianti Classico,Red Blend
1596,Italy,89,20,Tuscany,Chianti Classico,Sangiovese
1597,Italy,89,70,Tuscany,Brunello di Montalcino,Sangiovese
1598,Italy,89,45,Tuscany,Brunello di Montalcino,Sangiovese
1599,Italy,96,50,Tuscany,Brunello di Montalcino,Sangiovese
1600,Italy,96,,Tuscany,Brunello di Montalcino,Sangiovese
1601,Italy,96,85,Tuscany,Brunello di Montalcino,Sangiovese
1602,Italy,86,18,Tuscany,Bolgheri,Red Blend
1603,Italy,86,,Tuscany,Bolgheri,Red Blend
1604,Italy,86,44,Tuscany,Brunello di Montalcino,Sangiovese
1605,Italy,86,50,Tuscany,Brunello di Montalcino,Sangiovese
1606,Italy,86,,Tuscany,Brunello di Montalcino,Sangiovese
1607,Italy,86,85,Tuscany,Brunello di Montalcino,Sangiovese
1608,Italy,88,29,Tuscany,Toscana,Red Blend
1609,Italy,88,37,Tuscany,Toscana,Sangiovese
1610,Italy,91,,Piedmont,Barbaresco,Nebbiolo
1611,Italy,91,40,Piedmont,Barbaresco,Nebbiolo
1612,Italy,90,16,Northeastern Italy,Alto Adige,Pinot Bianco
1613,Italy,90,19,Northeastern Italy,Alto Adige,Sauvignon
1614,Italy,90,16,Northeastern Italy,Alto Adige,Pinot Grigio
1615,Italy,90,29,Northeastern Italy,Alto Adige,Pinot Bianco
1616,Italy,90,18,Northeastern Italy,Alto Adige,Pinot Grigio
1617,Italy,90,19,Veneto,Soave Classico,Garganega
1618,Italy,90,30,Northeastern Italy,Alto Adige,Pinot Bianco
1619,Italy,87,90,Piedmont,Barolo,Nebbiolo
1620,Italy,87,70,Piedmont,Barolo,Nebbiolo
1621,Italy,87,50,Piedmont,Barolo,Nebbiolo
1622,Italy,89,60,Tuscany,Brunello di Montalcino,Sangiovese
1623,Italy,89,44,Tuscany,Maremma Toscana,Sangiovese
1624,Italy,89,70,Tuscany,Brunello di Montalcino,Sangiovese
1625,Italy,89,45,Tuscany,Brunello di Montalcino,Sangiovese
1626,Italy,90,160,Piedmont,Barolo,Nebbiolo
1627,Italy,90,105,Piedmont,Barolo,Nebbiolo
1628,Italy,90,38,Piedmont,Barbaresco,Nebbiolo
1629,Italy,90,55,Piedmont,Nebbiolo d'Alba,Nebbiolo
1630,Italy,90,20,Piedmont,Colline Novaresi,Nebbiolo
1631,Italy,89,14,Sicily and Sardinia,Sicilia,Grillo
1632,Italy,89,30,Southern Italy,Fiano di Avellino,Fiano
1633,Italy,89,19,Southern Italy,Greco di Tufo,Greco
1634,Italy,96,65,Tuscany,Brunello di Montalcino,Sangiovese
1635,Italy,95,65,Tuscany,Brunello di Montalcino,Sangiovese
1636,Italy,95,95,Tuscany,Brunello di Montalcino,Sangiovese
1637,Italy,95,80,Tuscany,Brunello di Montalcino,Sangiovese
1638,Italy,95,120,Tuscany,Brunello di Montalcino,Sangiovese
1639,Italy,95,75,Tuscany,Brunello di Montalcino,Sangiovese
1640,Italy,95,70,Tuscany,Brunello di Montalcino,Sangiovese
1641,Italy,95,90,Tuscany,Brunello di Montalcino,Sangiovese
1642,Italy,86,24,Tuscany,Bolgheri,Red Blend
1643,Italy,86,24,Tuscany,Bolgheri,Red Blend
1644,Italy,91,29,Southern Italy,Greco di Tufo,Greco
1645,Italy,91,,Sicily and Sardinia,Cerasuolo di Vittoria Classico,Red Blend
1646,Italy,89,90,Tuscany,Brunello di Montalcino,Sangiovese
1647,Italy,89,65,Tuscany,Brunello di Montalcino,Sangiovese
1648,Italy,89,15,Tuscany,Maremma Toscana,Red Blend
1649,Italy,89,49,Tuscany,Maremma Toscana,Red Blend
1650,Italy,89,15,Tuscany,Maremma Toscana,Cabernet Sauvignon
1651,Italy,89,107,Tuscany,Brunello di Montalcino,Sangiovese
1652,Italy,88,140,Tuscany,Toscana,Merlot
1653,Italy,88,60,Tuscany,Toscana,Red Blend
1654,Italy,88,65,Tuscany,Toscana,Merlot
1655,Italy,91,40,Piedmont,Barbaresco,Nebbiolo
1656,Italy,90,18,Northeastern Italy,Alto Adige,Sauvignon
1657,Italy,90,75,Tuscany,Brunello di Montalcino,Sangiovese
1658,Italy,90,18,Veneto,Soave Classico,Garganega
1659,Italy,90,20,Lombardy,Lugana Superiore,Turbiana
1660,Italy,90,20,Northeastern Italy,Alto Adige,Pinot Grigio
1661,Italy,90,18,Northeastern Italy,Alto Adige,Pinot Bianco
1662,Italy,90,60,Tuscany,Bolgheri Superiore,Red Blend
1663,Italy,87,60,Piedmont,Barolo,Nebbiolo
1664,Italy,87,50,Piedmont,Barolo,Nebbiolo
1665,Italy,87,45,Piedmont,Barolo,Nebbiolo
1666,Italy,87,,Piedmont,Barolo,Nebbiolo
1667,Italy,87,,Piedmont,Barolo,Nebbiolo
1668,Italy,89,60,Piedmont,Barolo,Nebbiolo
1669,Italy,89,70,Piedmont,Barolo,Nebbiolo
1670,Italy,89,45,Piedmont,Barolo,Nebbiolo
1671,Italy,89,79,Piedmont,Barolo,Nebbiolo
1672,Italy,89,,Piedmont,Roero,Nebbiolo
1673,Italy,89,79,Piedmont,Barolo,Nebbiolo
1674,Italy,89,45,Piedmont,Barbaresco,Nebbiolo
1675,Italy,89,,Piedmont,Barbera d'Alba Superiore,Barbera
1676,Italy,89,48,Piedmont,Barolo,Nebbiolo
1677,Italy,89,,Sicily and Sardinia,Sicilia,Grillo
1678,Italy,89,,Sicily and Sardinia,Terre Siciliane,Red Blend
1679,Italy,89,23,Sicily and Sardinia,Etna,Carricante
1680,Italy,89,18,Southern Italy,Fiano di Avellino,Fiano
1681,Italy,89,80,Sicily and Sardinia,Etna,Carricante
1682,Italy,89,15,Sicily and Sardinia,Sicilia,Grillo
1683,Italy,89,52,Sicily and Sardinia,Etna,Nerello Mascalese
1684,Italy,95,63,Tuscany,Brunello di Montalcino,Sangiovese
1685,Italy,86,75,Tuscany,Brunello di Montalcino,Sangiovese
1686,Italy,86,70,Tuscany,Brunello di Montalcino,Sangiovese
1687,Italy,86,90,Tuscany,Brunello di Montalcino,Sangiovese
1688,Italy,86,100,Tuscany,Brunello di Montalcino,Sangiovese
1689,Italy,86,100,Tuscany,Brunello di Montalcino,Sangiovese
1690,Italy,86,,Tuscany,Brunello di Montalcino,Sangiovese
1691,Italy,86,90,Tuscany,Brunello di Montalcino,Sangiovese
1692,Italy,91,45,Northeastern Italy,Collio,Sauvignon
1693,Italy,91,35,Southern Italy,Greco di Tufo,Greco
1694,Italy,89,80,Tuscany,Brunello di Montalcino,Sangiovese
1695,Italy,89,100,Tuscany,Brunello di Montalcino,Sangiovese
1696,Italy,89,128,Tuscany,Brunello di Montalcino,Sangiovese
1697,Italy,89,130,Tuscany,Brunello di Montalcino,Sangiovese
1698,Italy,89,14,Tuscany,Maremma Toscana,Sangiovese
1699,Italy,89,99,Tuscany,Brunello di Montalcino,Sangiovese
1700,Italy,89,30,Tuscany,Maremma Toscana,Red Blend
1701,Italy,89,33,Tuscany,Vino Nobile di Montepulciano,Sangiovese
1702,Italy,88,26,Lombardy,Valtellina Superiore,Nebbiolo
1703,Italy,88,32,Tuscany,Toscana,Red Blend
1704,Italy,88,20,Tuscany,Toscana,Red Blend
1705,Italy,88,18,Tuscany,Toscana,Sangiovese
1706,Italy,90,30,Northeastern Italy,Alto Adige,Sauvignon
1707,Italy,90,37,Northeastern Italy,Alto Adige,Pinot Bianco
1708,Italy,89,22,Northeastern Italy,Alto Adige,Pinot Grigio
1709,Italy,89,18,Northeastern Italy,Alto Adige,Pinot Grigio
1710,Italy,89,,Northeastern Italy,Alto Adige Terlano,Pinot Bianco
1711,Italy,89,30,Tuscany,Toscana,Red Blend
1712,Italy,89,25,Lombardy,Lugana,Turbiana
1713,Italy,89,,Piedmont,Barolo,Nebbiolo
1714,Italy,89,35,Piedmont,Roero,Nebbiolo
1715,Italy,89,26,Piedmont,Roero,Nebbiolo
1716,Italy,89,42,Piedmont,Barolo,Nebbiolo
1717,Italy,89,,Piedmont,Barolo,Nebbiolo
1718,Italy,87,80,Piedmont,Barolo,Nebbiolo
1719,Italy,87,25,Piedmont,Langhe,Nebbiolo
1720,Italy,87,66,Piedmont,Barolo,Nebbiolo
1721,Italy,87,,Piedmont,Barbaresco,Nebbiolo
1722,Italy,89,22,Sicily and Sardinia,Terre Siciliane,Red Blend
1723,Italy,89,25,Southern Italy,Greco di Tufo,Greco
1724,Italy,89,40,Southern Italy,Fiano di Avellino,Fiano
1725,Italy,89,21,Southern Italy,Fiano di Avellino,Fiano
1726,Italy,89,25,Southern Italy,Fiano di Avellino,Fiano
1727,Italy,94,90,Tuscany,Toscana,Sangiovese
1728,Italy,94,65,Tuscany,Brunello di Montalcino,Sangiovese
1729,Italy,86,50,Tuscany,Brunello di Montalcino,Sangiovese
1730,Italy,88,26,Lombardy,Valtellina Superiore,Nebbiolo
1731,Italy,91,17,Lombardy,Lugana,Turbiana
1732,Italy,89,120,Tuscany,Colli della Toscana Centrale,Sangiovese
1733,Italy,89,28,Tuscany,Chianti Classico,Sangiovese
1734,Italy,89,90,Tuscany,Brunello di Montalcino,Sangiovese
1735,Italy,89,40,Tuscany,Brunello di Montalcino,Sangiovese
1736,Italy,90,51,Piedmont,Barolo,Nebbiolo
1737,Italy,90,20,Piedmont,Roero,Nebbiolo
1738,Italy,90,68,Piedmont,Barolo,Nebbiolo
1739,Italy,90,41,Piedmont,Barbaresco,Nebbiolo
1740,Italy,90,60,Piedmont,Barbaresco,Nebbiolo
1741,Italy,89,35,Tuscany,Chianti Classico,Red Blend
1742,Italy,89,32,Tuscany,Bolgheri,Red Blend
1743,Italy,89,19,Northeastern Italy,Alto Adige,Pinot Bianco
1744,Italy,89,10,Veneto,Soave,White Blend
1745,Italy,89,48,Lombardy,Lugana,Turbiana
1746,Italy,89,20,Northeastern Italy,Vigneti delle Dolomiti,Sauvignon
1747,Italy,89,18,Northeastern Italy,Alto Adige,Sauvignon
1748,Italy,89,15,Northeastern Italy,Trentino,Pinot Grigio
1749,Italy,89,15,Veneto,Soave Classico,Garganega
1750,Italy,89,19,Lombardy,Lugana,Turbiana
1751,Italy,89,29,Northeastern Italy,Alto Adige,Gewaarztraminer
1752,Italy,89,17,Northeastern Italy,Alto Adige,Pinot Grigio
1753,Italy,89,65,Piedmont,Barolo,Nebbiolo
1754,Italy,89,45,Piedmont,Barolo,Nebbiolo
1755,Italy,89,,Piedmont,Barbaresco,Nebbiolo
1756,Italy,89,79,Piedmont,Barolo,Nebbiolo
1757,Italy,89,119,Piedmont,Barolo,Nebbiolo
1758,Italy,89,115,Piedmont,Barolo,Nebbiolo
1759,Italy,89,,Piedmont,Barolo,Nebbiolo
1760,Italy,89,30,Piedmont,Barolo,Nebbiolo
1761,Italy,89,45,Piedmont,Barolo,Nebbiolo
1762,Italy,89,50,Piedmont,Barolo,Nebbiolo
1763,Italy,89,55,Piedmont,Barolo,Nebbiolo
1764,Italy,89,88,Piedmont,Barolo,Nebbiolo
1765,Italy,89,50,Piedmont,Barolo,Nebbiolo
1766,Italy,89,115,Piedmont,Barbaresco,Nebbiolo
1767,Italy,89,,Sicily and Sardinia,Sicilia,Grillo
1768,Italy,89,21,Sicily and Sardinia,Etna,Carricante
1769,Italy,89,45,Southern Italy,Fiano di Avellino,Fiano
1770,Italy,87,60,Piedmont,Barolo,Nebbiolo
1771,Italy,94,23,Tuscany,Vino Nobile di Montepulciano,Red Blend
1772,Italy,89,28,Tuscany,Maremma Toscana,Sangiovese
1773,Italy,89,40,Tuscany,Brunello di Montalcino,Sangiovese
1774,Italy,89,25,Tuscany,Chianti Classico,Sangiovese
1775,Italy,89,26,Tuscany,Chianti Classico,Red Blend
1776,Italy,85,40,Tuscany,Brunello di Montalcino,Sangiovese
1777,Italy,87,13,Italy Other,Vino Spumante,Frappato
1778,Italy,89,19,Northeastern Italy,Alto Adige,Gewaarztraminer
1779,Italy,89,27,Northeastern Italy,Alto Adige,Gewaarztraminer
1780,Italy,89,29,Northeastern Italy,Alto Adige,Gewaarztraminer
1781,Italy,89,17,Northeastern Italy,Alto Adige,Pinot Grigio
1782,Italy,89,30,Lombardy,Lugana,Turbiana
1783,Italy,89,31,Lombardy,Lugana,Turbiana
1784,Italy,89,16,Veneto,Soave Classico,White Blend
1785,Italy,89,,Sicily and Sardinia,Sicilia,Grillo
1786,Italy,89,20,Sicily and Sardinia,Terre Siciliane,Rosa
1787,Italy,89,34,Sicily and Sardinia,Etna,Red Blend
1788,Italy,89,27,Southern Italy,Greco di Tufo,Greco
1789,Italy,89,25,Southern Italy,Sannio,Greco
1790,Italy,89,60,Southern Italy,Fiano di Avellino,Fiano
1791,Italy,90,22,Piedmont,Langhe,Nebbiolo
1792,Italy,89,,Piedmont,Roero,Nebbiolo
1793,Italy,89,60,Piedmont,Barolo,Nebbiolo
1794,Italy,89,46,Piedmont,Barolo,Nebbiolo
1795,Italy,89,80,Piedmont,Barolo,Nebbiolo
1796,Italy,89,65,Piedmont,Barolo,Nebbiolo
1797,Italy,89,59,Piedmont,Barolo,Nebbiolo
1798,Italy,89,,Piedmont,Roero,Nebbiolo
1799,Italy,89,20,Piedmont,Barbera d'Alba,Barbera
1800,Italy,89,,Piedmont,Barbaresco,Nebbiolo
1801,Italy,87,85,Piedmont,Barbaresco,Nebbiolo
1802,Italy,87,48,Piedmont,Barolo,Nebbiolo
1803,Italy,87,60,Piedmont,Barolo,Nebbiolo
1804,Italy,87,69,Piedmont,Barolo,Nebbiolo
1805,Italy,87,65,Piedmont,Barolo,Nebbiolo
1806,Italy,87,44,Piedmont,Barolo,Nebbiolo
1807,Italy,94,80,Tuscany,Brunello di Montalcino,Sangiovese
1808,Italy,94,65,Tuscany,Brunello di Montalcino,Sangiovese
1809,Italy,89,25,Tuscany,Chianti Classico,Red Blend
1810,Italy,89,60,Tuscany,Vino Nobile di Montepulciano,Red Blend
1811,Italy,88,15,Tuscany,Chianti,Red Blend
1812,Italy,88,,Tuscany,Chianti Classico,Red Blend
1813,Italy,88,36,Tuscany,Chianti Classico,Sangiovese
1814,Italy,88,25,Tuscany,Chianti Classico,Sangiovese
1815,Italy,88,25,Tuscany,Chianti Classico,Red Blend
1816,Italy,91,25,Lombardy,Lugana,Turbiana
1817,Italy,91,28,Southern Italy,Fiano di Avellino,Fiano
1818,Italy,85,120,Tuscany,Brunello di Montalcino,Sangiovese
1819,Italy,87,17,Tuscany,Toscana,Red Blend
1820,Italy,87,30,Tuscany,Toscana,Red Blend
1821,Italy,87,70,Tuscany,Toscana,Syrah
1822,Italy,87,25,Tuscany,Toscana,Red Blend
1823,Italy,87,28,Tuscany,Toscana,Red Blend
1824,Italy,87,40,Tuscany,Toscana,Red Blend
1825,Italy,87,15,Tuscany,Toscana,Sangiovese
1826,Italy,89,59,Piedmont,Barolo,Nebbiolo
1827,Italy,89,,Piedmont,Roero,Nebbiolo
1828,Italy,89,20,Piedmont,Barbera d'Alba,Barbera
1829,Italy,89,,Piedmont,Barbaresco,Nebbiolo
1830,Italy,89,30,Piedmont,Barbera d'Alba,Barbera
1831,Italy,89,50,Piedmont,Barolo,Nebbiolo
1832,Italy,89,25,Northeastern Italy,Alto Adige,Pinot Bianco
1833,Italy,89,19,Lombardy,Lugana,Turbiana
